file_nm,element_id,amount,unit_ref,decimals,contextref
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpdei_cor:xbrlamendmentflagdei,false,,,FilingDateInstant
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:descriptionoffactthattherewasnosignificantchangeinyeartoquarterendperiodorsemiannualperiod,当第２四半期連結累計期間において、当社グループ（当社及び当社の関係会社）が営む事業の内容について、重要な変更はありません。   また、主要な関係会社についても異動はありません。 ,,,FilingDateInstant
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:descriptionoffactthattherewasnosignificantchangeinyeartoquarterendperiodorsemiannualperiod,当第２四半期連結累計期間において、新たに発生した事業等のリスクはありません。  また、前事業年度の有価証券報告書に記載した事業等のリスクについて重要な変更はありません。,,,FilingDateInstant
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:descriptionoffactthattherewasnodecisionorconclusionofcriticalcontractsforoperationinthisqu,当第２四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。,,,FilingDateInstant
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,森  川  徹  治,,,CurrentQuarterInstant_No1MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,東京都港区,,,CurrentQuarterInstant_No1MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,アバント従業員持株会,,,CurrentQuarterInstant_No2MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,東京都港区港南二丁目15番２号,,,CurrentQuarterInstant_No2MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,野  城      剛,,,CurrentQuarterInstant_No3MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,埼玉県朝霞市,,,CurrentQuarterInstant_No3MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,株式会社オービックビジネスコンサルタント,,,CurrentQuarterInstant_No4MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,東京都新宿区西新宿六丁目８番１号,,,CurrentQuarterInstant_No4MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,ピー・シー・エー株式会社,,,CurrentQuarterInstant_No5MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,東京都千代田区富士見一丁目２番21号,,,CurrentQuarterInstant_No5MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,日本トラスティ・サービス信託銀行株式会社（信託口）,,,CurrentQuarterInstant_No6MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,東京都中央区晴海一丁目８番11号,,,CurrentQuarterInstant_No6MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,株式会社光通信,,,CurrentQuarterInstant_No7MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,東京都豊島区西池袋一丁目４番10号,,,CurrentQuarterInstant_No7MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,和　田　成　史,,,CurrentQuarterInstant_No8MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,東京都港区,,,CurrentQuarterInstant_No8MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,鈴　木　邦　男,,,CurrentQuarterInstant_No9MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,東京都世田谷区,,,CurrentQuarterInstant_No9MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:namemajorshareholders,森　川　敬　之,,,CurrentQuarterInstant_No10MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:addressmajorshareholders,茨城県古河市,,,CurrentQuarterInstant_No10MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:descriptionoffactthattherewasnochangeinyeartoquarterendperiodorsemiannualperiodinformation,前事業年度の有価証券報告書提出日後、当四半期累計期間における役員の異動はありません。,,,FilingDateInstant
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:regulationsinaccordancewithwhichconsolidatedfinancialstatementshavebeenpreparedfinancialin,当社の四半期連結財務諸表は、「四半期連結財務諸表の用語、様式及び作成方法に関する規則」(平成19年内閣府令第64号)に基づいて作成しております。,,,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:noteonindependentauditfinancialinformation,当社は、金融商品取引法第193条の２第１項の規定に基づき、第２四半期連結会計期間(平成28年10月１日から平成28年12月31日まで)及び第２四半期連結累計期間(平成28年７月１日から平成28年12月31日まで)に係る四半期連結財務諸表について、有限責任監査法人トーマツによる四半期レビューを受けております。,,,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:descriptionoffactthatcompanysbusinesscomprisessinglesegment,当社グループの事業は、ソフトウエア事業の単一セグメントであるため、記載を省略しております。,,,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2016-12-31_01_2017-02-13.xbrl,jpcrp_cor:descriptionoffactthatcompanysbusinesscomprisessinglesegment,当社グループの事業は、ソフトウエア事業の単一セグメントであるため、記載を省略しております。,,,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpdei_cor:numberofsubmissiondei,1,,0,FilingDateInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netsalessummaryofbusinessresults,4958462000,,-3,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netsalessummaryofbusinessresults,5689006000,,-3,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netsalessummaryofbusinessresults,10532392000,,-3,Prior1YearDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:ordinaryincomelosssummaryofbusinessresults,595693000,,-3,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:ordinaryincomelosssummaryofbusinessresults,663916000,,-3,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:ordinaryincomelosssummaryofbusinessresults,1308887000,,-3,Prior1YearDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:profitlossattributabletoownersofparentsummaryofbusinessresults,183156000,,-3,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:profitlossattributabletoownersofparentsummaryofbusinessresults,431960000,,-3,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:profitlossattributabletoownersofparentsummaryofbusinessresults,663606000,,-3,Prior1YearDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:comprehensiveincomesummaryofbusinessresults,183970000,,-3,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:comprehensiveincomesummaryofbusinessresults,433790000,,-3,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:comprehensiveincomesummaryofbusinessresults,665659000,,-3,Prior1YearDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,3391693000,,-3,Prior1QuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,4156975000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,3873381000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,6662440000,,-3,Prior1QuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,7154664000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,7325518000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,9.76,,2,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,23.01,,2,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,35.35,,2,Prior1YearDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.509,,3,Prior1QuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.581,,3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.529,,3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,160413000,,-3,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,-202457000,,-3,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,1070201000,,-3,Prior1YearDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedininvestingactivitiessummaryofbusinessresults,-106791000,,-3,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedininvestingactivitiessummaryofbusinessresults,-157952000,,-3,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedininvestingactivitiessummaryofbusinessresults,-297429000,,-3,Prior1YearDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedinfinancingactivitiessummaryofbusinessresults,-162667000,,-3,Prior1YTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedinfinancingactivitiessummaryofbusinessresults,-182685000,,-3,CurrentYTDDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:netcashprovidedbyusedinfinancingactivitiessummaryofbusinessresults,-232227000,,-3,Prior1YearDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:cashandcashequivalentssummaryofbusinessresults,3298319000,,-3,Prior1QuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:cashandcashequivalentssummaryofbusinessresults,3405662000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:cashandcashequivalentssummaryofbusinessresults,3947673000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,-0.04,,2,Prior1QuarterDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,14.35,,2,CurrentQuarterDuration
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,6800000,,0,CurrentQuarterInstant_No1MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.3622,,4,CurrentQuarterInstant_No1MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,1919400,,0,CurrentQuarterInstant_No2MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.1022,,4,CurrentQuarterInstant_No2MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,934400,,0,CurrentQuarterInstant_No3MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.0498,,4,CurrentQuarterInstant_No3MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,800000,,0,CurrentQuarterInstant_No4MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.0426,,4,CurrentQuarterInstant_No4MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,778400,,0,CurrentQuarterInstant_No5MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.0415,,4,CurrentQuarterInstant_No5MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,462200,,0,CurrentQuarterInstant_No6MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.0246,,4,CurrentQuarterInstant_No6MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,423000,,0,CurrentQuarterInstant_No7MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.0225,,4,CurrentQuarterInstant_No7MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,332400,,0,CurrentQuarterInstant_No8MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.0177,,4,CurrentQuarterInstant_No8MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,331400,,0,CurrentQuarterInstant_No9MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.0177,,4,CurrentQuarterInstant_No9MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,321000,,0,CurrentQuarterInstant_No10MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.0171,,4,CurrentQuarterInstant_No10MajorShareholdersMember
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:numberofsharesheld,13102200,,0,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp_cor:shareholdingratio,0.6978,,4,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:cashanddeposits,3945714000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:cashanddeposits,3403335000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:notesandaccountsreceivabletrade,1481006000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:notesandaccountsreceivabletrade,1623289000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:workinprocess,165352000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:workinprocess,206631000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:rawmaterialsandsupplies,18150000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:rawmaterialsandsupplies,5862000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:deferredtaxassetsca,252162000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:deferredtaxassetsca,185618000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:otherca,406997000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:otherca,566149000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:currentassets,6269384000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:currentassets,5990887000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:propertyplantandequipment,207735000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:propertyplantandequipment,194988000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:goodwill,28275000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:software,71791000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:software,187959000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:otheria,859000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:otheria,840000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:intangibleassets,100925000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:intangibleassets,188799000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:investmentsecurities,168916000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:investmentsecurities,199107000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:leaseandguaranteedeposits,447680000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:leaseandguaranteedeposits,449627000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:deferredtaxassetsioa,58028000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:deferredtaxassetsioa,58407000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:otherioa,72846000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:otherioa,72846000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:investmentsandotherassets,747472000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:investmentsandotherassets,779988000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:noncurrentassets,1056133000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:noncurrentassets,1163777000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:assets,7325518000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:assets,7154664000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:notesandaccountspayabletrade,421858000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:notesandaccountspayabletrade,382297000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:currentportionoflongtermloanspayable,28830000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:leaseobligationscl,2153000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:leaseobligationscl,3100000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:accountspayableotherandaccruedexpenses,273891000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:accountspayableotherandaccruedexpenses,233577000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:incometaxespayable,157888000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:incometaxespayable,149301000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:unearnedrevenue,1546376000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:unearnedrevenue,1384193000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:provisionforbonuses,432976000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:provisionforbonuses,379905000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:provisionfordirectorsbonuses,100967000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:provisionfordirectorsbonuses,11564000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:provisionforlossonorderreceivedcl,112912000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:provisionforlossonorderreceivedcl,89760000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jpcrp040300-q2r_e05663-000:provisionforcompensationfordamagecl,2500000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:othercl,239006000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:othercl,217970000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:currentliabilities,3316862000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:currentliabilities,2854171000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:leaseobligationsncl,2758000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:leaseobligationsncl,10510000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:deferredtaxliabilitiesncl,48000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:deferredtaxliabilitiesncl,21000,,-3,CurrentQuarterInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:assetretirementobligationsncl,132467000,,-3,Prior1YearInstant
jpcrp040300-q2r-001_E05663-000_2017-12-31_01_2018-02-13.xbrl,jppfs_cor:assetretirementobligationsncl,132985000,,-3,CurrentQuarterInstant
