,version,提出日,提出回数,報告対象期間期末日,追番,第N期,名前空間接頭辞,tag,id,context,開始日,終了日,期末日,連結,値
94,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,-146861000
95,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,-301484000
96,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,-297429000
97,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,290114000
98,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,-234275000
99,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,-315743000
100,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,-243579000
101,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,-232227000
102,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,Prior4YearInstant,,,2013-06-30,True,2244406000
103,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,Prior3YearInstant,,,2014-06-30,True,2805512000
104,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,Prior2YearInstant,,,2015-06-30,True,2816955000
105,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,Prior1YearInstant,,,2016-06-30,True,3406066000
106,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,CurrentYearInstant,,,2017-06-30,True,3947673000
107,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NumberOfEmployees,,Prior4YearInstant,,,2013-06-30,True,399
108,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NumberOfEmployees,,Prior3YearInstant,,,2014-06-30,True,477
109,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NumberOfEmployees,,Prior2YearInstant,,,2015-06-30,True,542
110,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NumberOfEmployees,,Prior1YearInstant,,,2016-06-30,True,603
111,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NumberOfEmployees,,CurrentYearInstant,,,2017-06-30,True,709
112,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,Prior4YearInstant,,,2013-06-30,True,41
113,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,Prior3YearInstant,,,2014-06-30,True,23
114,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,Prior2YearInstant,,,2015-06-30,True,34
115,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,Prior1YearInstant,,,2016-06-30,True,27
116,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,CurrentYearInstant,,,2017-06-30,True,34
117,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetSalesSummaryOfBusinessResults,,Prior4YearDuration_NonConsolidatedMember,2012-07-01,2013-06-30,,False,3665791000
118,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OperatingRevenue1SummaryOfBusinessResults,,Prior2YearDuration_NonConsolidatedMember,2014-07-01,2015-06-30,,False,1029896000
119,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OperatingRevenue1SummaryOfBusinessResults,,Prior1YearDuration_NonConsolidatedMember,2015-07-01,2016-06-30,,False,1850064000
120,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OperatingRevenue1SummaryOfBusinessResults,,CurrentYearDuration_NonConsolidatedMember,2016-07-01,2017-06-30,,False,1743500000
121,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior4YearDuration_NonConsolidatedMember,2012-07-01,2013-06-30,,False,413145000
